geoid,region_type,year,region_name,year,measure,value,measure_type,measure_units
51001090200,tract,2020,"Census Tract 902, Accomack County, Virginia",2021,perc_income_avg_nat_package,1.883322298,percent,NA
51087201701,tract,2020,"Census Tract 2017.01, Henrico County, Virginia",2021,perc_income_avg_nat_package,1.501026092,percent,NA
51041100407,tract,2020,"Census Tract 1004.07, Chesterfield County, Virginia",2021,perc_income_avg_nat_package,1.533730079,percent,NA
51191010700,tract,2020,"Census Tract 107, Washington County, Virginia",2021,perc_income_avg_nat_package,1.646337542,percent,NA
51810045601,tract,2020,"Census Tract 456.01, Virginia Beach city, Virginia",2021,perc_income_avg_nat_package,0.985664232,percent,NA
51810045426,tract,2020,"Census Tract 454.26, Virginia Beach city, Virginia",2021,perc_income_avg_nat_package,0.692734407,percent,NA
51650011500,tract,2020,"Census Tract 115, Hampton city, Virginia",2021,perc_income_avg_nat_package,0.977372802,percent,NA
51069050600,tract,2020,"Census Tract 506, Frederick County, Virginia",2021,perc_income_avg_nat_package,0.96503022,percent,NA
51161030204,tract,2020,"Census Tract 302.04, Roanoke County, Virginia",2021,perc_income_avg_nat_package,1.421590404,percent,NA
51059450601,tract,2020,"Census Tract 4506.01, Fairfax County, Virginia",2021,perc_income_avg_nat_package,0.563785585,percent,NA
51043010100,tract,2020,"Census Tract 101, Clarke County, Virginia",2021,perc_income_avg_nat_package,1.003449357,percent,NA
51735340200,tract,2020,"Census Tract 3402, Poquoson city, Virginia",2021,perc_income_avg_nat_package,0.980154425,percent,NA
51735340100,tract,2020,"Census Tract 3401, Poquoson city, Virginia",2021,perc_income_avg_nat_package,0.64,percent,NA
51600300200,tract,2020,"Census Tract 3002, Fairfax city, Virginia",2021,perc_income_avg_nat_package,0.579299108,percent,NA
51003010300,tract,2020,"Census Tract 103, Albemarle County, Virginia",2021,perc_income_avg_nat_package,0.867208672,percent,NA
51003011202,tract,2020,"Census Tract 112.02, Albemarle County, Virginia",2021,perc_income_avg_nat_package,0.576741112,percent,NA
51121021100,tract,2020,"Census Tract 211, Montgomery County, Virginia",2021,perc_income_avg_nat_package,1.041355932,percent,NA
51059470700,tract,2020,"Census Tract 4707, Fairfax County, Virginia",2021,perc_income_avg_nat_package,0.429177354,percent,NA
51059452801,tract,2020,"Census Tract 4528.01, Fairfax County, Virginia",2021,perc_income_avg_nat_package,0.994251981,percent,NA
51047930101,tract,2020,"Census Tract 9301.01, Culpeper County, Virginia",2021,perc_income_avg_nat_package,1.192731791,percent,NA
51121020500,tract,2020,"Census Tract 205, Montgomery County, Virginia",2021,perc_income_avg_nat_package,1.09213464,percent,NA
51013102901,tract,2020,"Census Tract 1029.01, Arlington County, Virginia",2021,perc_income_avg_nat_package,0.65440788,percent,NA
51013102003,tract,2020,"Census Tract 1020.03, Arlington County, Virginia",2021,perc_income_avg_nat_package,2.057216329,percent,NA
51013103502,tract,2020,"Census Tract 1035.02, Arlington County, Virginia",2021,perc_income_avg_nat_package,0.692334737,percent,NA
51131930200,tract,2020,"Census Tract 9302, Northampton County, Virginia",2021,perc_income_avg_nat_package,1.307234043,percent,NA
51059481400,tract,2020,"Census Tract 4814, Fairfax County, Virginia",2021,perc_income_avg_nat_package,0.59566283,percent,NA
51059440502,tract,2020,"Census Tract 4405.02, Fairfax County, Virginia",2021,perc_income_avg_nat_package,0.552848104,percent,NA
51153900905,tract,2020,"Census Tract 9009.05, Prince William County, Virginia",2021,perc_income_avg_nat_package,0.640245427,percent,NA
51800075801,tract,2020,"Census Tract 758.01, Suffolk city, Virginia",2021,perc_income_avg_nat_package,1.163160525,percent,NA
51810040404,tract,2020,"Census Tract 404.04, Virginia Beach city, Virginia",2021,perc_income_avg_nat_package,0.82889028,percent,NA
51800065400,tract,2020,"Census Tract 654, Suffolk city, Virginia",2021,perc_income_avg_nat_package,1.861818182,percent,NA
51103030100,tract,2020,"Census Tract 301, Lancaster County, Virginia",2021,perc_income_avg_nat_package,1.548917976,percent,NA
51085320601,tract,2020,"Census Tract 3206.01, Hanover County, Virginia",2021,perc_income_avg_nat_package,1.373292325,percent,NA
51193010300,tract,2020,"Census Tract 103, Westmoreland County, Virginia",2021,perc_income_avg_nat_package,1.216633663,percent,NA
51059420800,tract,2020,"Census Tract 4208, Fairfax County, Virginia",2021,perc_income_avg_nat_package,0.598620367,percent,NA
51550020805,tract,2020,"Census Tract 208.05, Chesapeake city, Virginia",2021,perc_income_avg_nat_package,0.974718246,percent,NA
51077060201,tract,2020,"Census Tract 602.01, Grayson County, Virginia",2021,perc_income_avg_nat_package,2.342034643,percent,NA
51810042801,tract,2020,"Census Tract 428.01, Virginia Beach city, Virginia",2021,perc_income_avg_nat_package,1.034009209,percent,NA
51550021012,tract,2020,"Census Tract 210.12, Chesapeake city, Virginia",2021,perc_income_avg_nat_package,0.729816026,percent,NA
51550021501,tract,2020,"Census Tract 215.01, Chesapeake city, Virginia",2021,perc_income_avg_nat_package,0.893761128,percent,NA
51031020403,tract,2020,"Census Tract 204.03, Campbell County, Virginia",2021,perc_income_avg_nat_package,1.388462025,percent,NA
51013101900,tract,2020,"Census Tract 1019, Arlington County, Virginia",2021,perc_income_avg_nat_package,0.453989253,percent,NA
51077060202,tract,2020,"Census Tract 602.02, Grayson County, Virginia",2021,perc_income_avg_nat_package,1.793847663,percent,NA
51059432500,tract,2020,"Census Tract 4325, Fairfax County, Virginia",2021,perc_income_avg_nat_package,0.47272302,percent,NA
51690000200,tract,2020,"Census Tract 2, Martinsville city, Virginia",2021,perc_income_avg_nat_package,2.60171415,percent,NA
51031020600,tract,2020,"Census Tract 206, Campbell County, Virginia",2021,perc_income_avg_nat_package,1.269610355,percent,NA
51121020600,tract,2020,"Census Tract 206, Montgomery County, Virginia",2021,perc_income_avg_nat_package,1.365333333,percent,NA
51133020200,tract,2020,"Census Tract 202, Northumberland County, Virginia",2021,perc_income_avg_nat_package,1.28651836,percent,NA
51089010200,tract,2020,"Census Tract 102, Henry County, Virginia",2021,perc_income_avg_nat_package,1.848019635,percent,NA
51510200301,tract,2020,"Census Tract 2003.01, Alexandria city, Virginia",2021,perc_income_avg_nat_package,0.893667528,percent,NA
51059482601,tract,2020,"Census Tract 4826.01, Fairfax County, Virginia",2021,perc_income_avg_nat_package,0.469334376,percent,NA
51059492500,tract,2020,"Census Tract 4925, Fairfax County, Virginia",2021,perc_income_avg_nat_package,0.466084466,percent,NA
51165010400,tract,2020,"Census Tract 104, Rockingham County, Virginia",2021,perc_income_avg_nat_package,1.150199937,percent,NA
51105950500,tract,2020,"Census Tract 9505, Lee County, Virginia",2021,perc_income_avg_nat_package,3.097773475,percent,NA
51730811100,tract,2020,"Census Tract 8111, Petersburg city, Virginia",2021,perc_income_avg_nat_package,1.52046089,percent,NA
51740212300,tract,2020,"Census Tract 2123, Portsmouth city, Virginia",2021,perc_income_avg_nat_package,1.76021636,percent,NA
51105950200,tract,2020,"Census Tract 9502, Lee County, Virginia",2021,perc_income_avg_nat_package,1.82552888,percent,NA
51550020500,tract,2020,"Census Tract 205, Chesapeake city, Virginia",2021,perc_income_avg_nat_package,1.454462815,percent,NA
51760060600,tract,2020,"Census Tract 606, Richmond city, Virginia",2021,perc_income_avg_nat_package,0.952168415,percent,NA
51199050500,tract,2020,"Census Tract 505, York County, Virginia",2021,perc_income_avg_nat_package,1.174581326,percent,NA
51059480802,tract,2020,"Census Tract 4808.02, Fairfax County, Virginia",2021,perc_income_avg_nat_package,0.561415821,percent,NA
51105950300,tract,2020,"Census Tract 9503, Lee County, Virginia",2021,perc_income_avg_nat_package,2.4066182,percent,NA
51153901417,tract,2020,"Census Tract 9014.17, Prince William County, Virginia",2021,perc_income_avg_nat_package,0.627271614,percent,NA
51153901504,tract,2020,"Census Tract 9015.04, Prince William County, Virginia",2021,perc_income_avg_nat_package,0.85247139,percent,NA
51610500300,tract,2020,"Census Tract 5003, Falls Church city, Virginia",2021,perc_income_avg_nat_package,0.699536375,percent,NA
51033030300,tract,2020,"Census Tract 303, Caroline County, Virginia",2021,perc_income_avg_nat_package,1.165402124,percent,NA
51033030600,tract,2020,"Census Tract 306, Caroline County, Virginia",2021,perc_income_avg_nat_package,1.184161835,percent,NA
51013102500,tract,2020,"Census Tract 1025, Arlington County, Virginia",2021,perc_income_avg_nat_package,0.632098765,percent,NA
51750010102,tract,2020,"Census Tract 101.02, Radford city, Virginia",2021,perc_income_avg_nat_package,3.139306736,percent,NA
51740212900,tract,2020,"Census Tract 2129, Portsmouth city, Virginia",2021,perc_income_avg_nat_package,1.201088486,percent,NA
51087980100,tract,2020,"Census Tract 9801, Henrico County, Virginia",2021,perc_income_avg_nat_package,NA,percent,NA
51740213002,tract,2020,"Census Tract 2130.02, Portsmouth city, Virginia",2021,perc_income_avg_nat_package,1.097142857,percent,NA
51193010100,tract,2020,"Census Tract 101, Westmoreland County, Virginia",2021,perc_income_avg_nat_package,1.436910642,percent,NA
51193010200,tract,2020,"Census Tract 102, Westmoreland County, Virginia",2021,perc_income_avg_nat_package,1.272597723,percent,NA
51177020105,tract,2020,"Census Tract 201.05, Spotsylvania County, Virginia",2021,perc_income_avg_nat_package,0.762865912,percent,NA
51005080301,tract,2020,"Census Tract 803.01, Alleghany County, Virginia",2021,perc_income_avg_nat_package,1.402432344,percent,NA
51153901416,tract,2020,"Census Tract 9014.16, Prince William County, Virginia",2021,perc_income_avg_nat_package,0.443610108,percent,NA
51650011100,tract,2020,"Census Tract 111, Hampton city, Virginia",2021,perc_income_avg_nat_package,0.878547651,percent,NA
51760071100,tract,2020,"Census Tract 711, Richmond city, Virginia",2021,perc_income_avg_nat_package,1.557146043,percent,NA
51059452102,tract,2020,"Census Tract 4521.02, Fairfax County, Virginia",2021,perc_income_avg_nat_package,0.780844899,percent,NA
51059491301,tract,2020,"Census Tract 4913.01, Fairfax County, Virginia",2021,perc_income_avg_nat_package,0.665194232,percent,NA
51139030500,tract,2020,"Census Tract 305, Page County, Virginia",2021,perc_income_avg_nat_package,1.36397542,percent,NA
51059430101,tract,2020,"Census Tract 4301.01, Fairfax County, Virginia",2021,perc_income_avg_nat_package,0.408478047,percent,NA
51059491501,tract,2020,"Census Tract 4915.01, Fairfax County, Virginia",2021,perc_income_avg_nat_package,0.593623188,percent,NA
51059491404,tract,2020,"Census Tract 4914.04, Fairfax County, Virginia",2021,perc_income_avg_nat_package,0.581782922,percent,NA
51085320701,tract,2020,"Census Tract 3207.01, Hanover County, Virginia",2021,perc_income_avg_nat_package,0.84036372,percent,NA
51003010901,tract,2020,"Census Tract 109.01, Albemarle County, Virginia",2021,perc_income_avg_nat_package,1.85060241,percent,NA
51810044401,tract,2020,"Census Tract 444.01, Virginia Beach city, Virginia",2021,perc_income_avg_nat_package,0.7023705,percent,NA
51107611020,tract,2020,"Census Tract 6110.20, Loudoun County, Virginia",2021,perc_income_avg_nat_package,0.73525892,percent,NA
51810040402,tract,2020,"Census Tract 404.02, Virginia Beach city, Virginia",2021,perc_income_avg_nat_package,1.598534677,percent,NA
51810044200,tract,2020,"Census Tract 442, Virginia Beach city, Virginia",2021,perc_income_avg_nat_package,1.392843541,percent,NA
51059440702,tract,2020,"Census Tract 4407.02, Fairfax County, Virginia",2021,perc_income_avg_nat_package,0.509621765,percent,NA
51085320900,tract,2020,"Census Tract 3209, Hanover County, Virginia",2021,perc_income_avg_nat_package,0.841044735,percent,NA
51810045806,tract,2020,"Census Tract 458.06, Virginia Beach city, Virginia",2021,perc_income_avg_nat_package,1.245196751,percent,NA
51710001500,tract,2020,"Census Tract 15, Norfolk city, Virginia",2021,perc_income_avg_nat_package,1.095984245,percent,NA
51710000100,tract,2020,"Census Tract 1, Norfolk city, Virginia",2021,perc_income_avg_nat_package,1.443229225,percent,NA
51145500101,tract,2020,"Census Tract 5001.01, Powhatan County, Virginia",2021,perc_income_avg_nat_package,0.776494854,percent,NA
51107610604,tract,2020,"Census Tract 6106.04, Loudoun County, Virginia",2021,perc_income_avg_nat_package,0.522982635,percent,NA
51019030604,tract,2020,"Census Tract 306.04, Bedford County, Virginia",2021,perc_income_avg_nat_package,1.595844156,percent,NA
51019030603,tract,2020,"Census Tract 306.03, Bedford County, Virginia",2021,perc_income_avg_nat_package,1.492102349,percent,NA
51001090400,tract,2020,"Census Tract 904, Accomack County, Virginia",2021,perc_income_avg_nat_package,1.763166353,percent,NA
51087200414,tract,2020,"Census Tract 2004.14, Henrico County, Virginia",2021,perc_income_avg_nat_package,0.797218041,percent,NA
51143010801,tract,2020,"Census Tract 108.01, Pittsylvania County, Virginia",2021,perc_income_avg_nat_package,1.525534831,percent,NA
51143010600,tract,2020,"Census Tract 106, Pittsylvania County, Virginia",2021,perc_income_avg_nat_package,2.273669252,percent,NA
51145500300,tract,2020,"Census Tract 5003, Powhatan County, Virginia",2021,perc_income_avg_nat_package,0.821935401,percent,NA
51145500400,tract,2020,"Census Tract 5004, Powhatan County, Virginia",2021,perc_income_avg_nat_package,1.081629204,percent,NA
51001090700,tract,2020,"Census Tract 907, Accomack County, Virginia",2021,perc_income_avg_nat_package,1.405486522,percent,NA
51153901305,tract,2020,"Census Tract 9013.05, Prince William County, Virginia",2021,perc_income_avg_nat_package,0.497776856,percent,NA
51550021102,tract,2020,"Census Tract 211.02, Chesapeake city, Virginia",2021,perc_income_avg_nat_package,0.764475767,percent,NA
51187020700,tract,2020,"Census Tract 207, Warren County, Virginia",2021,perc_income_avg_nat_package,0.993557401,percent,NA
51059471202,tract,2020,"Census Tract 4712.02, Fairfax County, Virginia",2021,perc_income_avg_nat_package,0.690852501,percent,NA
51153901408,tract,2020,"Census Tract 9014.08, Prince William County, Virginia",2021,perc_income_avg_nat_package,1.1605942,percent,NA
51550021004,tract,2020,"Census Tract 210.04, Chesapeake city, Virginia",2021,perc_income_avg_nat_package,0.73492823,percent,NA
51165010300,tract,2020,"Census Tract 103, Rockingham County, Virginia",2021,perc_income_avg_nat_package,1.09885393,percent,NA
51089010300,tract,2020,"Census Tract 103, Henry County, Virginia",2021,perc_income_avg_nat_package,1.711535033,percent,NA
51089011100,tract,2020,"Census Tract 111, Henry County, Virginia",2021,perc_income_avg_nat_package,1.938366018,percent,NA
51089010500,tract,2020,"Census Tract 105, Henry County, Virginia",2021,perc_income_avg_nat_package,2.425237629,percent,NA
51195930800,tract,2020,"Census Tract 9308, Wise County, Virginia",2021,perc_income_avg_nat_package,1.807058824,percent,NA
51185021100,tract,2020,"Census Tract 211, Tazewell County, Virginia",2021,perc_income_avg_nat_package,1.457997152,percent,NA
51770000500,tract,2020,"Census Tract 5, Roanoke city, Virginia",2021,perc_income_avg_nat_package,2.27859368,percent,NA
51153900407,tract,2020,"Census Tract 9004.07, Prince William County, Virginia",2021,perc_income_avg_nat_package,1.04332233,percent,NA
51153901701,tract,2020,"Census Tract 9017.01, Prince William County, Virginia",2021,perc_income_avg_nat_package,1.110773636,percent,NA
51660000302,tract,2020,"Census Tract 3.02, Harrisonburg city, Virginia",2021,perc_income_avg_nat_package,1.654459285,percent,NA
51660000402,tract,2020,"Census Tract 4.02, Harrisonburg city, Virginia",2021,perc_income_avg_nat_package,1.81149165,percent,NA
51710005500,tract,2020,"Census Tract 55, Norfolk city, Virginia",2021,perc_income_avg_nat_package,1.443934722,percent,NA
51550021013,tract,2020,"Census Tract 210.13, Chesapeake city, Virginia",2021,perc_income_avg_nat_package,0.574205607,percent,NA
51035080400,tract,2020,"Census Tract 804, Carroll County, Virginia",2021,perc_income_avg_nat_package,1.495152435,percent,NA
51650010702,tract,2020,"Census Tract 107.02, Hampton city, Virginia",2021,perc_income_avg_nat_package,1.440387104,percent,NA
